Sub-Category,Profit,Order_Date
Binders,9.5526,11-10-2017
Labels,10.8,11/19/2014
Labels,4.5816,11/19/2014
Binders,102.2784,11/19/2014
Bookcases,235.9524,11/19/2014
Paper,9.891,11/18/2014
Furnishings,23.384,9/24/2016
Appliances,11.31,11/20/2016
Binders,-2.0349,9/27/2016
Bookcases,6.549,04-09-2016
Accessories,15.1158,9/21/2017
Accessories,26.3934,9/21/2017
Binders,7.71,8/24/2017
Binders,1.3104,8/24/2017
Phones,55.745,2/22/2016
Accessories,15.2208,2/22/2016
Fasteners,5.0055,2/22/2016
Paper,40.4432,12-08-2017
Binders,8.409,12-08-2017
Binders,33.93,12-08-2017
Storage,11.1176,12-08-2017
Binders,3.528,9/18/2017
Accessories,8.1072,9/18/2017
Phones,62.93,09-11-2016
Appliances,-197.5752,9/23/2017
Paper,7.2576,9/23/2017
Phones,-8.9964,9/23/2017
Binders,7.68,10-06-2014
Paper,12.7008,10/23/2015
Phones,15.0384,10/23/2015
Phones,-60.8361,3/31/2016
Accessories,1.1994,3/31/2016
Binders,3.9312,12/29/2016
Paper,11.88,11-03-2017
Art,1.0208,1/20/2017
Accessories,659.98,12-03-2016
Furnishings,51.474,12-03-2016
Bookcases,35.245,6/14/2016
Storage,12.0978,09-02-2016
Furnishings,1.999,09-05-2014
Appliances,16.1568,10/21/2017
Paper,1.3716,10/21/2017
Binders,-4.9728,10/21/2017
Art,0.6672,4/25/2017
Appliances,459.396,10/19/2015
Accessories,97.2,10/19/2015
Furnishings,5.368,07-05-2014
Binders,-6.867,07-05-2014
Furnishings,15.9912,07-05-2014
Binders,183.995,04-04-2016
Art,0.1548,11/13/2017
Paper,2.388,09-09-2017
Accessories,36.852,4/17/2015
Binders,21.0249,4/17/2015
Art,2.7846,4/17/2015
Envelopes,7.0659,7/25/2016
Phones,8.25,8/26/2016
Accessories,87.4825,8/26/2016
Supplies,7.1586,09-12-2014
Accessories,10.906,09-12-2014
Binders,149.382,09-12-2014
Furnishings,12.9792,09-12-2014
Supplies,24.998,7/22/2016
Paper,13.7808,5/19/2017
Storage,0.7336,4/28/2017
Art,0.7704,4/28/2017
Fasteners,9.604,12/29/2017
Furnishings,20.538,12/29/2017
Binders,4.3368,09-04-2017
Tables,92.392,09-04-2017
Storage,-3.8646,3/21/2014
Furnishings,4.4352,9/28/2017
Binders,-23.716,1/19/2014
Paper,19.6224,1/19/2014
Envelopes,36.693,1/19/2014
Bookcases,-320.597,1/19/2014
Paper,6.066,2/14/2014
Chairs,13.7646,06-09-2016
Chairs,73.194,9/26/2014
Paper,9.3312,9/26/2014
Appliances,9.294,5/30/2016
Furnishings,4.008,12/19/2017
Storage,-17.6076,12/19/2017
Bookcases,-183.6324,12/19/2017
Storage,37.534,12/26/2017
Labels,22.2,6/15/2017
Storage,22.8285,6/15/2017
Paper,8.7906,6/15/2017
Binders,62.916,11/20/2016
Binders,-1.3083,3/31/2014
Phones,11.6091,10-08-2017
Accessories,6.48,10-08-2017
Accessories,115.1808,10-08-2017
Storage,0.4068,10-08-2017
Chairs,-68.1096,1/30/2017
Envelopes,7.6284,12-12-2014
Binders,-6.286,10/24/2015
Phones,-5.6943,04-01-2017
Labels,2.0358,04-01-2017
Appliances,1.8207,04-01-2017
Chairs,-19.1058,04-01-2017
Storage,1.816,1/26/2017
Supplies,0.1472,11/28/2014
Labels,19.872,11/28/2014
Bookcases,-4.8392,11/28/2014
Binders,-6.1248,09-04-2015
Accessories,19.176,06-12-2017
Art,1.9024,7/15/2017
Labels,3.6018,7/15/2017
Accessories,8.799,7/15/2017
Chairs,88.5528,7/15/2017
Paper,4.3904,7/15/2017
Furnishings,0.6624,11-02-2017
Appliances,1.2585,11-02-2017
Envelopes,2.8782,11-02-2017
Phones,-186.16,11-02-2017
Paper,27.882,10-08-2016
Envelopes,8.6016,04-08-2016
Furnishings,62.737,10-08-2015
Paper,19.1376,5/15/2017
Phones,3.475,5/15/2017
Paper,11.1024,2/24/2014
Paper,7.6869,2/24/2014
Phones,2.3997,5/30/2015
Appliances,44.8896,5/30/2015
Phones,3.8655,5/30/2015
Accessories,527.984,11/18/2016
Chairs,-10.284,12-04-2017
Furnishings,6.846,12-04-2017
Art,3.1806,12-04-2017
Paper,8.671,12-04-2017
Accessories,-28.7964,12-04-2017
Binders,7.0044,06-05-2016
Appliances,15.7248,06-05-2016
Paper,36.9288,12-10-2016
Art,4.0098,4/30/2017
Fasteners,0.6516,4/24/2017
Paper,18.2112,05-08-2015
Phones,27.986,3/31/2015
Paper,40.3536,08-06-2017
Phones,743.988,12-02-2017
Accessories,75.5748,06-06-2016
Accessories,5.1015,06-06-2016
Accessories,129.348,06-06-2016
Paper,28.1718,06-06-2016
Binders,30.7872,06-06-2016
Binders,5.6016,06-06-2016
Paper,6.2208,06-06-2016
Binders,8.0178,4/13/2015
Chairs,-54.5958,5/22/2017
Binders,-2.6268,5/22/2017
Supplies,2.5137,5/22/2017
Tables,-218.8656,12/19/2016
Binders,-7.656,12/19/2016
Binders,-4.1712,12/19/2016
Storage,17.524,9/22/2017
Furnishings,10.5672,09-07-2017
Phones,47.46,09-07-2017
Appliances,11.7936,11/28/2014
Accessories,34.9825,11/28/2014
Art,0.334,11-12-2014
Supplies,-3.123,11-12-2014
Accessories,20.8719,11-12-2014
Paper,12.7008,11-12-2014
Bookcases,-12.9987,11-12-2014
Furnishings,3.4544,10-02-2017
Furnishings,1.9712,12/14/2015
Art,15.764,12/14/2015
Paper,3.1104,12-06-2015
Storage,238.653,12-06-2015
Labels,6.8724,12-06-2015
Binders,17.27,3/31/2017
Copiers,1439.976,3/31/2017
Binders,30.7776,3/31/2017
Art,2.1888,3/13/2017
Machines,8.9994,3/13/2017
Art,1.86,3/13/2017
Chairs,-2.5648,3/13/2017
Copiers,335.9944,3/13/2017
Paper,5.6376,3/13/2017
Phones,-7.3015,3/13/2017
Paper,35.6613,12-05-2014
Binders,-23.952,12-05-2014
Paper,5.6784,12-05-2014
Phones,-9.1845,12-05-2014
Phones,-44.985,12-05-2014
Furnishings,122.7648,12-12-2016
Appliances,15.8256,12-12-2016
Art,1.9024,09-09-2017
Chairs,-15.245,09-09-2017
Paper,22.8096,09-09-2017
Furnishings,8.5914,10-04-2017
Art,3.44,05-09-2016
Furnishings,1.9712,12/15/2014
Storage,1.6712,11/30/2017
Phones,163.818,11/30/2017
Storage,5.3898,11/30/2017
Fasteners,3.597,3/19/2015
Binders,2.2098,7/19/2014
Storage,9.534,12-08-2016
Storage,81.0474,12-08-2016
Chairs,27.0578,10/13/2014
Binders,9.47,10/13/2014
Binders,-45.9333,11/19/2017
Phones,109.7544,9/24/2017
Phones,131.355,9/24/2017
Binders,32.2514,9/25/2015
Supplies,6.5052,2/13/2017
Art,2.7846,2/13/2017
Art,4.1988,10-03-2014
Envelopes,4.887,10-03-2014
Accessories,-3.5622,10-03-2014
Storage,1.062,8/27/2016
Paper,27.972,8/27/2016
Binders,206.6232,12-03-2015
Furnishings,1.068,9/20/2016
Chairs,-11.0691,9/20/2016
Art,2.9835,3/25/2017
Appliances,2.0228,12-06-2015
Accessories,217.767,8/31/2017
Accessories,-4.641,10-05-2015
Accessories,371.316,8/18/2017
Accessories,224.424,8/18/2017
Storage,5.898,02-02-2016
Art,8.733,8/23/2016
Appliances,281.016,8/23/2016
Art,7.9218,8/23/2016
Furnishings,5.368,6/30/2017
Storage,8.8784,9/18/2015
Accessories,174.9825,9/25/2016
Art,1.0336,9/25/2016
Chairs,50.49,9/25/2016
Furnishings,17.16,9/25/2016
Accessories,21.0,10/24/2016
Accessories,21.5988,10/24/2016
Furnishings,2.9568,9/29/2014
Tables,399.2994,9/29/2014
Labels,4.6818,6/26/2017
Chairs,-13.6776,6/26/2017
Tables,-339.705,8/21/2016
Accessories,103.158,02-11-2014
Tables,75.3732,02-11-2014
Binders,8.2062,02-11-2014
Binders,3.6848,9/23/2016
Binders,76.4,12-05-2015
Binders,28.896,09-03-2017
Accessories,85.491,09-03-2017
Furnishings,23.1192,3/26/2017
Chairs,149.148,12/21/2014
Chairs,35.76,12/21/2014
Paper,10.08,9/23/2014
Art,2.8912,04-02-2017
Furnishings,3.0976,04-01-2016
Envelopes,8.7906,5/15/2015
Binders,11.297,3/23/2017
Furnishings,20.1015,4/14/2017
Furnishings,69.1992,01-04-2015
Paper,9.3312,11-02-2017
Paper,15.552,7/17/2017
Envelopes,28.95,7/17/2017
Storage,0.0,7/17/2017
Bookcases,210.735,7/17/2017
Paper,20.0851,10-06-2017
Art,0.7938,11-04-2014
Binders,-30.16,12/18/2016
Art,2.336,12/18/2016
Paper,3.7856,12/18/2016
Accessories,-8.4582,12/18/2016
Tables,-264.215,12/18/2016
Labels,5.1792,12/18/2016
Phones,-7.17,12/18/2016
Furnishings,7.504,9/24/2016
Storage,-95.823,9/24/2016
Art,1.3992,7/21/2016
Binders,-8.1312,7/21/2016
Storage,4.168,7/21/2016
Storage,8.7052,7/21/2016
Labels,6.8714,06-11-2016
Binders,17.5448,06-11-2016
Accessories,132.5898,06-11-2016
Furnishings,92.3936,06-09-2015
Phones,8.7735,06-09-2015
Envelopes,5.544,10/27/2017
Paper,2.64,10/27/2017
Paper,6.2208,1/22/2016
Phones,5.7408,5/28/2014
Accessories,2.208,5/28/2014
Furnishings,-50.6688,12/29/2014
Fasteners,9.198,7/28/2016
Paper,53.8608,7/28/2016
Binders,2.9348,9/24/2016
Paper,3.1104,9/24/2016
Paper,7.128,04-02-2014
Phones,293.9804,04-02-2014
Appliances,40.274,04-02-2014
Binders,35.6526,11-05-2015
Fasteners,5.191,7/28/2014
Furnishings,12.9888,7/28/2014
Envelopes,16.5186,7/28/2014
Chairs,-90.3762,12/26/2015
Art,9.3024,12-10-2015
Paper,20.585,12-10-2015
Phones,36.4473,12-10-2015
Paper,12.672,12-10-2015
Chairs,141.1644,12-10-2015
Tables,-1.7772,05-05-2016
Binders,-42.4638,10/14/2017
Binders,-23.548,10/14/2017
Labels,4.44,11-05-2016
Paper,17.5812,11-03-2017
Envelopes,15.282,11/24/2016
Accessories,-22.7435,11/24/2016
Art,0.2952,12/14/2014
Tables,-52.3365,12/14/2014
Accessories,42.8935,12/14/2014
Supplies,3.3756,11-03-2014
Binders,14.5638,9/22/2017
Furnishings,30.1872,05-08-2015
Supplies,7.1586,05-08-2015
Chairs,21.294,05-08-2015
Copiers,1014.9797,05-08-2015
Paper,9.3312,05-08-2015
Phones,4.1391,7/31/2017
Phones,1.6038,03-01-2014
Storage,47.9385,9/25/2017
Accessories,111.591,10-09-2015
Phones,8.4564,10-09-2015
Envelopes,27.2412,10-09-2015
Appliances,5.2272,10-09-2015
Storage,21.164,3/29/2017
Fasteners,2.289,11/14/2015
Accessories,4.5588,11/14/2015
Accessories,29.994,11/14/2015
Paper,6.2208,9/26/2016
Storage,-82.884,9/22/2014
Accessories,395.9604,9/25/2015
Phones,118.293,05-04-2015
Accessories,32.0598,12-08-2017
Appliances,305.13,12-08-2017
Labels,28.0876,12-08-2017
Bookcases,41.3928,12-08-2017
Paper,12.6592,12-08-2017
Bookcases,185.2578,6/29/2017
Supplies,7.9794,6/29/2017
Furnishings,8.5544,6/29/2017
Binders,4.872,6/29/2014
Paper,9.2928,1/20/2014
Furnishings,5.79,1/20/2014
Binders,13.4316,12/31/2016
Paper,6.3504,3/28/2017
Furnishings,10.0624,3/28/2017
Machines,53.272,3/28/2017
Paper,12.8256,3/28/2017
Paper,9.6192,3/28/2017
Storage,7.9548,3/28/2017
Furnishings,6.8992,3/28/2017
Phones,31.198,12-08-2016
Accessories,17.8794,12-08-2016
Accessories,-2.484,12-08-2016
Phones,36.7255,11/18/2017
Tables,-184.8366,5/30/2014
Labels,22.2,1/22/2016
Labels,9.499,1/22/2016
Chairs,225.264,02-03-2016
Art,1.4456,3/29/2015
Appliances,-8.532,10/14/2014
Copiers,624.9875,10/14/2014
Furnishings,12.1149,08-11-2015
Machines,-1.9791,11/22/2015
Storage,125.1432,12/30/2016
Binders,2.1546,12/30/2016
Appliances,152.0232,08-12-2017
Furnishings,19.7712,08-12-2017
Chairs,209.274,11-03-2015
Storage,17.694,09-10-2015
Phones,25.0182,11-08-2014
Labels,20.2986,10-08-2016
Accessories,20.235,09-08-2017
Labels,1.512,2/25/2015
Paper,10.224,2/25/2015
Furnishings,4.6221,9/24/2015
Appliances,335.8548,9/24/2015
Copiers,233.9961,11/26/2015
Storage,2.3968,8/31/2016
Chairs,-31.9144,04-12-2016
Binders,4.6228,04-12-2016
Binders,5.823,12-04-2016
Paper,50.328,12-04-2016
Art,7.9248,11-11-2014
Chairs,11.2648,11-11-2014
Machines,24.2919,04-02-2015
Art,0.5967,12-12-2015
Envelopes,7.4496,12-12-2015
Paper,16.398,12-12-2015
Bookcases,-384.7164,10-02-2017
Supplies,4.3956,10-02-2017
Binders,-16.6012,10-02-2017
Art,10.7037,10-02-2017
Furnishings,1.848,04-10-2017
Binders,-3.0933,04-10-2017
Fasteners,16.8,9/29/2017
Chairs,0.0,9/29/2017
Appliances,25.4384,9/29/2017
Furnishings,15.525,9/29/2017
Binders,16.3352,9/29/2017
Storage,362.8404,9/29/2014
Furnishings,36.3816,9/29/2014
Labels,8.694,9/29/2014
Paper,37.9848,9/29/2014
Chairs,-6.0196,8/20/2014
Phones,43.1976,07-11-2014
Paper,3.6288,07-11-2014
Phones,1.1988,3/22/2015
Art,1.1556,05-12-2017
Storage,6.1792,11/13/2017
Bookcases,-27.2646,11/13/2017
Paper,4.1148,09-04-2016
Appliances,8.7168,09-04-2016
Art,8.3328,09-04-2016
Furnishings,-18.1808,02-06-2016
Paper,48.5392,3/22/2015
Furnishings,15.6332,3/22/2015
Phones,185.997,3/22/2015
Paper,9.3312,07-02-2015
Accessories,-0.7295,6/15/2015
Phones,78.3888,11/26/2014
Binders,4.6806,11/26/2014
Binders,5.7672,11/26/2014
Labels,44.712,11/26/2014
Labels,5.6448,11/26/2014
Supplies,4.7724,05-12-2017
Appliances,2.0979,05-12-2017
Tables,-10.7055,05-12-2017
Binders,6.4692,05-12-2017
Appliances,1.9602,05-02-2014
Paper,201.312,09-03-2017
Chairs,14.1246,09-03-2017
Chairs,-8.0784,09-03-2017
Art,2.224,09-03-2017
Tables,104.7528,12-03-2016
Chairs,8.0946,12-03-2016
Accessories,176.7864,7/18/2015
Labels,2.0358,7/21/2016
Chairs,0.0,7/21/2016
Binders,-42.8,06-09-2015
Binders,-26.964,06-09-2015
Accessories,-8.1675,06-09-2015
Phones,5.7568,11/27/2017
Storage,3.348,3/27/2015
Paper,15.552,9/22/2015
Furnishings,11.0354,9/22/2015
Phones,51.996,11/17/2015
Storage,6.098,11/17/2015
Furnishings,29.1456,11/17/2015
Storage,54.4047,11/17/2015
Paper,15.552,11/17/2015
Chairs,2.8196,11/17/2015
Furnishings,15.372,11/17/2015
Appliances,178.91,11-10-2015
Storage,143.1918,11-10-2015
Copiers,274.995,11-10-2015
Binders,34.3896,11-10-2015
Furnishings,12.8568,11-10-2015
Binders,4.7236,09-10-2014
Storage,-1.2558,08-05-2015
Supplies,-4.896,08-05-2015
Binders,-2.1792,08-05-2015
Furnishings,-11.439,08-05-2015
Bookcases,14.098,09-03-2017
Tables,45.294,11-01-2015
Paper,2.8884,4/29/2015
Paper,53.8608,05-01-2016
Paper,9.3312,05-01-2016
Art,4.3524,05-01-2016
Appliances,22.2516,08-05-2014
Art,2.0064,08-05-2014
Chairs,294.671,08-05-2014
Art,0.584,01-04-2016
Binders,-80.178,01-04-2016
Chairs,100.196,11-07-2016
Tables,80.843,6/14/2016
Furnishings,21.7515,9/24/2016
Storage,16.7328,3/30/2017
Binders,54.04,06-04-2017
Binders,4.3884,06-04-2017
Art,1.0269,04-07-2015
Binders,219.4514,5/21/2014
Paper,8.7906,5/21/2014
Appliances,68.8464,5/21/2014
Paper,92.2368,09-05-2016
Chairs,50.098,9/18/2016
Paper,180.7659,9/18/2016
Chairs,-99.6219,9/18/2016
Furnishings,7.3528,3/13/2016
Supplies,196.5036,3/13/2016
Binders,5.0232,10/16/2014
Accessories,86.3856,10/16/2014
Storage,11.1176,10-08-2017
Paper,21.0128,05-07-2015
Binders,11.7782,4/14/2016
Paper,13.4512,11/21/2016
Storage,1.6176,11/21/2016
Accessories,2.0394,11/21/2016
Binders,1.3622,09-10-2017
Storage,23.9688,09-09-2017
Labels,22.2,11-01-2014
Paper,9.63,11-01-2014
Furnishings,22.0472,04-03-2016
Phones,124.7808,04-03-2016
Envelopes,4.89,01-12-2017
Binders,7.56,11/20/2015
Furnishings,10.4148,11/27/2016
Paper,28.1718,11-06-2017
Paper,22.2264,11-06-2017
Paper,12.672,11-06-2017
Labels,19.872,11-06-2017
Accessories,1.017,11-06-2017
Binders,9.264,12-02-2016
Appliances,26.865,12-02-2016
Furnishings,5.6628,12-02-2016
Binders,33.8598,12-02-2016
Storage,13.0284,12/17/2016
Supplies,6.63,8/24/2014
Storage,1.043,9/17/2015
Labels,41.2237,9/17/2015
Chairs,8.8784,9/17/2015
Storage,27.434,9/17/2015
Bookcases,158.5764,9/17/2015
Bookcases,-25.049,9/17/2015
Phones,58.7916,9/17/2015
Accessories,217.767,9/17/2015
Paper,53.2608,9/17/2015
Phones,1.356,9/17/2015
Tables,-120.0508,11/26/2016
Art,6.6584,11/19/2017
Accessories,362.835,06-03-2017
Tables,316.1392,04-08-2014
Labels,3.4357,10-11-2014
Furnishings,3.9248,10-11-2014
Bookcases,-45.3492,07-07-2017
Paper,5.4432,07-07-2017
Phones,-113.998,07-07-2017
Storage,1.0044,07-07-2017
Accessories,4.8231,07-07-2017
Accessories,85.787,07-07-2017
Furnishings,8.636,07-04-2016
Phones,19.9665,07-04-2016
Phones,8.997,07-04-2016
Phones,9.5992,5/19/2017
Labels,4.2952,5/19/2017
Accessories,130.752,10-12-2017
Art,1.5876,10-12-2017
Phones,18.4772,08-06-2016
Furnishings,2.6376,8/25/2014
Accessories,30.432,8/25/2014
Paper,12.4416,8/25/2014
Storage,13.1868,8/25/2014
Binders,12.691,9/14/2015
Envelopes,19.6328,03-05-2017
Accessories,125.9874,03-05-2017
Appliances,78.672,03-05-2017
Binders,112.4928,03-05-2017
Paper,7.2576,4/15/2017
Art,2.94,3/30/2014
Furnishings,7.7896,11-11-2014
Bookcases,-250.5408,11-11-2014
Storage,6.7655,03-12-2016
Appliances,40.274,03-12-2016
Envelopes,14.9744,03-12-2016
Chairs,77.0352,03-12-2016
Furnishings,6.5472,02-09-2017
Phones,57.5928,11-11-2014
Appliances,2.0228,11-11-2014
Paper,55.764,11-11-2014
Supplies,5.166,8/20/2017
Storage,63.4368,8/20/2017
Phones,10.788,8/20/2017
Paper,40.1702,1/15/2016
Paper,50.328,7/20/2014
Binders,3.1552,7/20/2014
Paper,9.7608,7/20/2014
Furnishings,15.4872,7/20/2014
Bookcases,30.098,02-06-2017
Appliances,124.488,12/25/2015
Storage,-67.851,10-08-2016
Storage,93.6988,7/13/2017
Paper,6.2376,7/13/2017
Phones,34.5,4/24/2017
Tables,111.774,09-07-2014
Binders,15.3888,09-07-2014
Chairs,45.3488,09-07-2014
Storage,5.7594,09-07-2014
Paper,6.3504,11/21/2016
Paper,6.42,9/16/2017
Furnishings,76.0878,7/19/2016
Binders,35.6776,7/19/2016
Storage,0.8792,7/19/2016
Paper,120.5106,7/19/2016
Binders,4.042,7/19/2016
Bookcases,126.225,7/19/2016
Binders,884.058,9/15/2017
Phones,32.3351,9/15/2017
Chairs,-20.7846,9/15/2017
Storage,-4.06,12-11-2016
Supplies,1.69,12-11-2016
Chairs,-137.529,12-11-2016
Appliances,24.196,12-11-2016
Tables,-147.8655,12-11-2016
Chairs,4.2294,12-10-2014
Paper,12.4416,12-10-2014
Paper,42.0256,12-10-2014
Furnishings,7.6965,12/13/2014
Binders,-4.1712,12/13/2014
Binders,-8.6058,9/21/2017
Furnishings,8.2992,09-07-2017
Chairs,8.5372,11-02-2015
Phones,3.8655,12-11-2017
Furnishings,21.7515,04-01-2017
Paper,31.5192,12/30/2015
Storage,14.2386,12/30/2015
Machines,286.713,12/30/2015
Envelopes,122.148,12/30/2015
Phones,35.985,12/30/2015
Paper,7.152,03-10-2016
Phones,363.9048,03-10-2016
Furnishings,15.6332,04-06-2014
Furnishings,12.9129,04-06-2014
Paper,9.3312,04-06-2014
Paper,26.6304,04-06-2014
Appliances,11.49,10-05-2014
Appliances,4.6818,8/13/2016
Accessories,15.1158,8/13/2016
Envelopes,2.478,11/17/2014
Accessories,4.8986,4/24/2017
Appliances,64.6272,8/24/2017
Paper,3.7584,8/24/2017
Fasteners,0.336,2/23/2017
Phones,25.186,2/23/2017
Art,6.006,11/19/2016
Art,2.8536,11/14/2016
Chairs,23.924,07-06-2017
Furnishings,6.5472,12/25/2016
Supplies,15.372,4/23/2017
Furnishings,5.1816,12/14/2015
Appliances,-52.8336,4/19/2015
Binders,-512.1468,4/19/2015
Furnishings,16.614,09-04-2016
Binders,54.6912,09-04-2016
Storage,5.1968,09-04-2016
Art,2.5344,09-04-2016
Phones,75.18,9/24/2017
Machines,177.198,9/24/2017
Furnishings,3.9512,02-04-2016
Chairs,-35.3646,5/19/2017
Paper,10.1094,5/19/2017
Furnishings,89.307,09-03-2015
Tables,173.235,06-09-2016
Binders,-12.9168,11-07-2015
Binders,-1031.5385,11-07-2015
Paper,54.215,6/15/2016
Art,16.17,4/25/2015
Appliances,76.272,4/25/2015
Paper,4.0338,9/23/2016
Furnishings,7.7,9/23/2016
Binders,-9.7608,9/23/2016
Binders,-3.4122,8/18/2016
Paper,30.392,8/18/2016
Envelopes,5.3392,03-02-2014
Paper,17.472,03-02-2014
Accessories,6.992,12/30/2014
Storage,38.3508,04-10-2015
Art,6.0147,04-10-2015
Copiers,224.9925,12/25/2015
Paper,6.174,12/25/2015
Paper,8.073,12/25/2015
Labels,7.7688,04-05-2015
Supplies,10.008,1/17/2015
Chairs,-97.176,5/20/2017
Furnishings,3.3504,5/20/2017
Machines,38.61,5/20/2017
Labels,5.9211,8/13/2017
Storage,-26.7204,12/31/2015
Fasteners,0.5668,12/31/2015
Supplies,-1.3248,12/31/2015
Binders,51.8238,12/25/2017
Storage,2.7062,12/25/2017
Accessories,206.316,09-01-2016
Accessories,30.4416,09-01-2016
Supplies,3.285,09-01-2016
Furnishings,61.3824,09-01-2016
Storage,7.5528,08-05-2017
Furnishings,-11.322,2/18/2014
Binders,-9.6348,11/22/2016
Art,2.6568,11/22/2016
Accessories,-0.6008,11/22/2016
Labels,0.6786,11/22/2016
Binders,-6.732,11/22/2016
Furnishings,12.8568,12/14/2015
Paper,3.1104,6/13/2015
Binders,-0.99,12/28/2017
Chairs,18.1764,9/20/2017
Accessories,95.76,9/20/2017
Paper,18.1044,9/20/2017
Accessories,21.792,9/20/2017
Storage,12.712,9/20/2017
Paper,6.3296,9/20/2017
Chairs,8.0991,9/20/2017
Binders,3.9771,9/20/2017
Fasteners,1.7876,9/20/2017
Chairs,609.7157,9/20/2017
Phones,350.9082,9/20/2017
Chairs,375.735,9/20/2017
Phones,28.3095,9/20/2017
Accessories,20.3898,9/20/2017
Tables,-83.8752,8/22/2017
Art,3.5784,6/18/2015
Appliances,-49.5516,12/20/2014
Accessories,-8.18,12/20/2014
Labels,2.1,09-11-2016
Binders,-3.2436,09-11-2016
Chairs,-21.0686,11-12-2016
Appliances,33.0288,11-12-2016
Fasteners,5.4444,11-12-2016
Chairs,0.0,11-12-2016
Chairs,-12.8392,11-12-2016
Binders,14.1426,3/14/2016
Phones,592.7896,11/13/2016
Labels,6.8724,11/13/2016
Phones,19.1976,9/19/2017
Art,6.5538,9/19/2017
Furnishings,61.3824,9/19/2017
Bookcases,-128.2388,9/19/2017
Storage,4.6176,12-04-2017
Paper,6.812,8/31/2015
Accessories,8.5025,06-03-2017
Paper,5.382,06-03-2017
Binders,1.2714,06-03-2017
Chairs,54.666,3/31/2016
Binders,18.528,10/25/2014
Accessories,20.7675,3/26/2017
Fasteners,1.316,3/26/2017
Chairs,161.9674,12/27/2014
Paper,59.4355,9/15/2017
Tables,12.096,8/16/2016
Art,55.912,11-04-2016
Accessories,3.462,10/18/2015
Appliances,-186.5682,10/18/2015
Paper,11.2224,10/31/2016
Bookcases,-12.098,3/30/2014
Storage,30.0144,4/18/2015
Paper,134.652,07-09-2017
Storage,3.9128,07-09-2017
Phones,74.8142,07-09-2017
Art,48.8064,07-09-2017
Paper,9.2322,6/27/2017
Art,3.1752,12/22/2014
Art,3.1752,11/21/2017
Binders,14.7668,11/21/2017
Phones,12.599,6/27/2016
Chairs,-34.0704,12/28/2017
Bookcases,88.725,04-08-2016
Bookcases,70.49,3/18/2014
Storage,0.8792,07-03-2017
Furnishings,10.3936,4/20/2017
Storage,5.7753,4/20/2017
Storage,33.2704,4/20/2017
Furnishings,9.5418,4/20/2017
Envelopes,38.3238,08-03-2016
Accessories,23.4192,08-03-2016
Storage,108.1752,12-03-2016
Phones,28.3479,3/19/2014
Labels,3.9852,3/19/2014
Storage,1.962,3/19/2014
Binders,-25.737,3/19/2014
Furnishings,1.3728,3/19/2014
Furnishings,5.5044,3/19/2014
Accessories,53.2,3/19/2014
Paper,44.046,4/20/2015
Paper,11.2504,9/19/2015
Paper,6.4128,8/27/2014
Binders,11.5587,12/19/2016
Art,1.0208,12/19/2016
Binders,12.549,08-02-2014
Accessories,9.116,08-02-2014
Storage,226.3626,08-02-2014
Chairs,422.51,9/21/2015
Storage,24.0688,9/21/2015
Envelopes,57.3212,9/21/2015
Paper,11.7208,9/21/2015
Storage,6.396,9/21/2015
Phones,176.386,9/21/2015
Phones,32.9817,9/21/2015
Binders,6.862,9/21/2015
Storage,17.7568,9/21/2015
Chairs,25.245,12-11-2016
Art,10.68,08-07-2015
Storage,20.5755,11/15/2015
Binders,11.7936,11/15/2015
Art,35.712,11/15/2015
Phones,47.98,04-04-2017
Furnishings,207.8856,12/24/2016
Storage,8.4888,12/13/2017
Paper,9.072,12/22/2017
Binders,-9.8115,12/22/2017
Paper,26.558,12/22/2017
Phones,-76.9972,10/21/2017
Storage,-4.461,10/21/2017
Paper,28.6965,11/13/2015
Phones,13.2522,11/13/2015
Paper,46.1184,11/13/2015
Copiers,485.9892,4/16/2015
Accessories,-4.9005,4/16/2015
Chairs,7.049,12/16/2016
Phones,-47.0304,10/21/2016
Furnishings,1.7352,12-01-2017
Paper,15.9425,10/20/2016
Fasteners,7.89,10/20/2016
Chairs,-14.5764,10/20/2016
Storage,-6.396,9/29/2017
Binders,942.8157,8/18/2017
Storage,290.0058,8/18/2017
Furnishings,22.4196,8/18/2017
Fasteners,9.12,11-12-2017
Appliances,22.0748,11-12-2017
Envelopes,3.7436,10-11-2014
Furnishings,27.9456,11/28/2015
Envelopes,29.2528,11/28/2015
Phones,0.2997,7/27/2015
Phones,35.196,10/20/2016
Phones,51.8346,10/20/2016
Storage,1.4602,10/20/2016
Labels,26.082,9/14/2017
Furnishings,19.0848,12/23/2017
Art,1.0731,12/23/2017
Storage,-54.588,12/23/2017
Bookcases,-103.8606,10-05-2015
Chairs,-14.5584,10-05-2015
Phones,7.7679,11-02-2014
Phones,-20.2356,1/22/2016
Accessories,15.8631,1/22/2016
Art,11.8248,07-11-2017
Chairs,8.8784,09-11-2017
Paper,9.3312,09-11-2017
Paper,34.2144,09-11-2017
Binders,459.9875,09-11-2017
Phones,-17.991,09-11-2017
Envelopes,21.591,2/23/2016
Binders,9.2176,1/22/2016
Furnishings,21.645,12-12-2015
Storage,93.6988,12-12-2015
Binders,3.8168,10/29/2016
Furnishings,101.4504,5/28/2017
Binders,-14.592,12/21/2014
Supplies,7.605,11/24/2016
Art,30.9504,11/20/2015
Furnishings,6.4206,11/20/2015
